2025-09-27 08:54:29 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:34 | INFO |    message={'message': 'I just loved game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-27 08:54:34', 'category': 'gaming', 'sentiment': 0.26, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-27 08:54:34 | INFO | Processed message: {'message': 'I just loved game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-27 08:54:34', 'category': 'gaming', 'sentiment': 0.26, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-27 08:54:34 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:34 | INFO | message={'message': 'I just loved game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-27 08:54:34', 'category': 'gaming', 'sentiment': 0.26, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-27 08:54:34 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:34 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:34 | INFO | Inserted message with _id: 68d7ec9aeb798aaf4196a3d1 into collection: messages_gaming
2025-09-27 08:54:39 | INFO | Called process_message() with:
2025-09-27 08:54:39 | INFO |    message={'message': 'I just shared travel! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-27 08:54:39', 'category': 'travel', 'sentiment': 0.9, 'keyword_mentioned': 'travel', 'message_length': 38}
2025-09-27 08:54:39 | INFO | Processed message: {'message': 'I just shared travel! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-27 08:54:39', 'category': 'travel', 'sentiment': 0.9, 'keyword_mentioned': 'travel', 'message_length': 38}
2025-09-27 08:54:39 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:39 | INFO | message={'message': 'I just shared travel! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-27 08:54:39', 'category': 'travel', 'sentiment': 0.9, 'keyword_mentioned': 'travel', 'message_length': 38}
2025-09-27 08:54:39 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:39 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:39 | INFO | Inserted message with _id: 68d7ec9feb798aaf4196a3d3 into collection: messages_travel
2025-09-27 08:54:44 | INFO | Called process_message() with:
2025-09-27 08:54:44 | INFO |    message={'message': 'I just found a movie! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-27 08:54:44', 'category': 'entertainment', 'sentiment': 0.25, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-09-27 08:54:44 | INFO | Processed message: {'message': 'I just found a movie! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-27 08:54:44', 'category': 'entertainment', 'sentiment': 0.25, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-09-27 08:54:44 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:44 | INFO | message={'message': 'I just found a movie! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-27 08:54:44', 'category': 'entertainment', 'sentiment': 0.25, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-09-27 08:54:44 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:44 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:44 | INFO | Inserted message with _id: 68d7eca4eb798aaf4196a3d5 into collection: messages_entertainment
2025-09-27 08:54:49 | INFO | Called process_message() with:
2025-09-27 08:54:49 | INFO |    message={'message': 'I just loved a meme! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-27 08:54:49', 'category': 'humor', 'sentiment': 0.84, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-27 08:54:49 | INFO | Processed message: {'message': 'I just loved a meme! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-27 08:54:49', 'category': 'humor', 'sentiment': 0.84, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-27 08:54:49 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:49 | INFO | message={'message': 'I just loved a meme! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-27 08:54:49', 'category': 'humor', 'sentiment': 0.84, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-27 08:54:49 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:49 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:49 | INFO | Inserted message with _id: 68d7eca9eb798aaf4196a3d7 into collection: messages_humor
2025-09-27 08:54:59 | INFO | Called process_message() with:
2025-09-27 08:54:59 | INFO |    message={'message': 'I just loved a meme! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-27 08:54:54', 'category': 'humor', 'sentiment': 0.31, 'keyword_mentioned': 'meme', 'message_length': 37}
2025-09-27 08:54:59 | INFO | Processed message: {'message': 'I just loved a meme! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-27 08:54:54', 'category': 'humor', 'sentiment': 0.31, 'keyword_mentioned': 'meme', 'message_length': 37}
2025-09-27 08:54:59 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:59 | INFO | message={'message': 'I just loved a meme! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-27 08:54:54', 'category': 'humor', 'sentiment': 0.31, 'keyword_mentioned': 'meme', 'message_length': 37}
2025-09-27 08:54:59 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:59 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:59 | INFO | Inserted message with _id: 68d7ecb3eb798aaf4196a3d9 into collection: messages_humor
2025-09-27 08:55:02 | WARNING | Consumer interrupted by user.
2025-09-27 08:55:02 | INFO | Consumer shutting down.
