2025-09-24 20:21:58 | INFO | Called process_message() with:
2025-09-24 20:23:01 | INFO |    message={'message': 'I just saw Python! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-24 20:23:01', 'category': 'tech', 'sentiment': 0.92, 'keyword_mentioned': 'Python', 'message_length': 32}
2025-09-24 20:23:01 | INFO | Processed message: {'message': 'I just saw Python! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-24 20:23:01', 'category': 'tech', 'sentiment': 0.92, 'keyword_mentioned': 'Python', 'message_length': 32}
2025-09-24 20:23:01 | INFO | Calling SQLite insert_message() with:
2025-09-24 20:23:01 | INFO | message={'message': 'I just saw Python! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-24 20:23:01', 'category': 'tech', 'sentiment': 0.92, 'keyword_mentioned': 'Python', 'message_length': 32}
2025-09-24 20:23:01 | INFO | db_path=PosixPath('PROJECT_ROOT/data/buzz.sqlite')
2025-09-24 20:23:01 | INFO | Inserted one message into the database.
2025-09-24 20:23:06 | INFO | Called process_message() with:
2025-09-24 20:23:06 | INFO |    message={'message': 'I just found a trick! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-24 20:23:06', 'category': 'other', 'sentiment': 0.74, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-24 20:23:06 | INFO | Processed message: {'message': 'I just found a trick! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-24 20:23:06', 'category': 'other', 'sentiment': 0.74, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-24 20:23:06 | INFO | Calling SQLite insert_message() with:
2025-09-24 20:23:06 | INFO | message={'message': 'I just found a trick! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-24 20:23:06', 'category': 'other', 'sentiment': 0.74, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-24 20:23:06 | INFO | db_path=PosixPath('PROJECT_ROOT/data/buzz.sqlite')
2025-09-24 20:23:07 | INFO | Inserted one message into the database.
2025-09-24 20:23:11 | INFO | Called process_message() with:
2025-09-24 20:23:11 | INFO |    message={'message': 'I just saw Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 20:23:11', 'category': 'tech', 'sentiment': 0.45, 'keyword_mentioned': 'Python', 'message_length': 32}
2025-09-24 20:23:11 | INFO | Processed message: {'message': 'I just saw Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 20:23:11', 'category': 'tech', 'sentiment': 0.45, 'keyword_mentioned': 'Python', 'message_length': 32}
2025-09-24 20:23:11 | INFO | Calling SQLite insert_message() with:
2025-09-24 20:23:11 | INFO | message={'message': 'I just saw Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 20:23:11', 'category': 'tech', 'sentiment': 0.45, 'keyword_mentioned': 'Python', 'message_length': 32}
2025-09-24 20:23:11 | INFO | db_path=PosixPath('PROJECT_ROOT/data/buzz.sqlite')
2025-09-24 20:23:11 | INFO | Inserted one message into the database.
2025-09-24 20:23:17 | INFO | Called process_message() with:
2025-09-24 20:23:17 | INFO |    message={'message': 'I just shared an app! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-24 20:23:17', 'category': 'other', 'sentiment': 0.6, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-24 20:23:17 | INFO | Processed message: {'message': 'I just shared an app! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-24 20:23:17', 'category': 'other', 'sentiment': 0.6, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-24 20:23:17 | INFO | Calling SQLite insert_message() with:
2025-09-24 20:23:17 | INFO | message={'message': 'I just shared an app! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-24 20:23:17', 'category': 'other', 'sentiment': 0.6, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-24 20:23:17 | INFO | db_path=PosixPath('PROJECT_ROOT/data/buzz.sqlite')
2025-09-24 20:23:18 | INFO | Inserted one message into the database.
2025-09-24 20:23:22 | INFO | Called process_message() with:
2025-09-24 20:23:22 | INFO |    message={'message': 'I just loved JavaScript! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 20:23:22', 'category': 'tech', 'sentiment': 0.51, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-24 20:23:22 | INFO | Processed message: {'message': 'I just loved JavaScript! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 20:23:22', 'category': 'tech', 'sentiment': 0.51, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-24 20:23:22 | INFO | Calling SQLite insert_message() with:
2025-09-24 20:23:22 | INFO | message={'message': 'I just loved JavaScript! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 20:23:22', 'category': 'tech', 'sentiment': 0.51, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-24 20:23:22 | INFO | db_path=PosixPath('PROJECT_ROOT/data/buzz.sqlite')
2025-09-24 20:23:22 | INFO | Inserted one message into the database.
2025-09-24 20:23:27 | INFO | Called process_message() with:
2025-09-24 20:23:27 | INFO |    message={'message': 'I just shared travel! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-24 20:23:27', 'category': 'travel', 'sentiment': 0.82, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-24 20:23:27 | INFO | Processed message: {'message': 'I just shared travel! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-24 20:23:27', 'category': 'travel', 'sentiment': 0.82, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-24 20:23:27 | INFO | Calling SQLite insert_message() with:
2025-09-24 20:23:27 | INFO | message={'message': 'I just shared travel! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-24 20:23:27', 'category': 'travel', 'sentiment': 0.82, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-24 20:23:27 | INFO | db_path=PosixPath('PROJECT_ROOT/data/buzz.sqlite')
2025-09-24 20:23:27 | INFO | Inserted one message into the database.
2025-09-24 20:23:32 | INFO | Called process_message() with:
2025-09-24 20:23:32 | INFO |    message={'message': 'I just shared a movie! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-24 20:23:32', 'category': 'entertainment', 'sentiment': 0.4, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-24 20:23:32 | INFO | Processed message: {'message': 'I just shared a movie! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-24 20:23:32', 'category': 'entertainment', 'sentiment': 0.4, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-24 20:23:32 | INFO | Calling SQLite insert_message() with:
2025-09-24 20:23:32 | INFO | message={'message': 'I just shared a movie! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-24 20:23:32', 'category': 'entertainment', 'sentiment': 0.4, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-24 20:23:32 | INFO | db_path=PosixPath('PROJECT_ROOT/data/buzz.sqlite')
2025-09-24 20:23:32 | INFO | Inserted one message into the database.
2025-09-24 20:23:37 | INFO | Called process_message() with:
2025-09-24 20:23:37 | INFO |    message={'message': 'I just tried a trick! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-24 20:23:37', 'category': 'other', 'sentiment': 0.22, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-24 20:23:37 | INFO | Processed message: {'message': 'I just tried a trick! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-24 20:23:37', 'category': 'other', 'sentiment': 0.22, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-24 20:23:37 | INFO | Calling SQLite insert_message() with:
2025-09-24 20:23:37 | INFO | message={'message': 'I just tried a trick! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-24 20:23:37', 'category': 'other', 'sentiment': 0.22, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-24 20:23:37 | INFO | db_path=PosixPath('PROJECT_ROOT/data/buzz.sqlite')
2025-09-24 20:23:37 | INFO | Inserted one message into the database.
2025-09-24 20:23:42 | INFO | Called process_message() with:
2025-09-24 20:23:42 | INFO |    message={'message': 'I just shared a meme! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-24 20:23:42', 'category': 'humor', 'sentiment': 0.87, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-24 20:23:42 | INFO | Processed message: {'message': 'I just shared a meme! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-24 20:23:42', 'category': 'humor', 'sentiment': 0.87, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-24 20:23:42 | INFO | Calling SQLite insert_message() with:
2025-09-24 20:23:42 | INFO | message={'message': 'I just shared a meme! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-24 20:23:42', 'category': 'humor', 'sentiment': 0.87, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-24 20:23:42 | INFO | db_path=PosixPath('PROJECT_ROOT/data/buzz.sqlite')
2025-09-24 20:23:42 | INFO | Inserted one message into the database.
2025-09-24 20:23:47 | INFO | Called process_message() with:
2025-09-24 20:23:47 | INFO |    message={'message': 'I just shared a story! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 20:23:47', 'category': 'other', 'sentiment': 0.34, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-24 20:23:47 | INFO | Processed message: {'message': 'I just shared a story! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 20:23:47', 'category': 'other', 'sentiment': 0.34, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-24 20:23:47 | INFO | Calling SQLite insert_message() with:
2025-09-24 20:23:47 | INFO | message={'message': 'I just shared a story! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 20:23:47', 'category': 'other', 'sentiment': 0.34, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-24 20:23:47 | INFO | db_path=PosixPath('PROJECT_ROOT/data/buzz.sqlite')
2025-09-24 20:23:47 | INFO | Inserted one message into the database.
2025-09-24 20:23:52 | INFO | Called process_message() with:
2025-09-24 20:23:52 | INFO |    message={'message': 'I just found a story! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-24 20:23:52', 'category': 'other', 'sentiment': 0.21, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-24 20:23:52 | INFO | Processed message: {'message': 'I just found a story! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-24 20:23:52', 'category': 'other', 'sentiment': 0.21, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-24 20:23:52 | INFO | Calling SQLite insert_message() with:
2025-09-24 20:23:52 | INFO | message={'message': 'I just found a story! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-24 20:23:52', 'category': 'other', 'sentiment': 0.21, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-24 20:23:52 | INFO | db_path=PosixPath('PROJECT_ROOT/data/buzz.sqlite')
2025-09-24 20:23:53 | INFO | Inserted one message into the database.
2025-09-24 20:23:57 | INFO | Called process_message() with:
2025-09-24 20:23:57 | INFO |    message={'message': 'I just shared recipe! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-24 20:23:57', 'category': 'food', 'sentiment': 0.08, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-09-24 20:23:57 | INFO | Processed message: {'message': 'I just shared recipe! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-24 20:23:57', 'category': 'food', 'sentiment': 0.08, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-09-24 20:23:57 | INFO | Calling SQLite insert_message() with:
2025-09-24 20:23:57 | INFO | message={'message': 'I just shared recipe! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-24 20:23:57', 'category': 'food', 'sentiment': 0.08, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-09-24 20:23:57 | INFO | db_path=PosixPath('PROJECT_ROOT/data/buzz.sqlite')
2025-09-24 20:23:58 | INFO | Inserted one message into the database.
2025-09-24 20:24:02 | INFO | Called process_message() with:
2025-09-24 20:24:02 | INFO |    message={'message': 'I just loved an app! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-24 20:24:02', 'category': 'other', 'sentiment': 0.95, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-24 20:24:02 | INFO | Processed message: {'message': 'I just loved an app! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-24 20:24:02', 'category': 'other', 'sentiment': 0.95, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-24 20:24:02 | INFO | Calling SQLite insert_message() with:
2025-09-24 20:24:02 | INFO | message={'message': 'I just loved an app! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-24 20:24:02', 'category': 'other', 'sentiment': 0.95, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-24 20:24:02 | INFO | db_path=PosixPath('PROJECT_ROOT/data/buzz.sqlite')
2025-09-24 20:24:03 | INFO | Inserted one message into the database.
2025-09-24 20:24:06 | WARNING | Consumer interrupted by user.
2025-09-24 20:24:06 | INFO | Consumer shutting down.
